Position,Coverage,Identity
1264,3461.00,0.99
1265,3449.00,0.99
1266,3428.00,0.99
1267,3435.00,1.00
1268,3444.00,0.99
1269,3442.00,0.99
1270,3426.00,1.00
1271,3430.00,0.99
1272,3458.00,0.99
1273,3469.00,1.00
1274,3450.00,0.99
1275,3446.00,0.99
1276,3442.00,0.99
1277,3441.00,0.99
1278,3443.00,0.99
1279,3438.00,1.00
1280,3432.00,0.99
1281,3436.00,1.00
1282,3424.00,0.99
1283,3437.00,0.99
1284,3424.00,0.99
1285,3426.00,1.00
1286,3419.00,0.99
1287,3407.00,0.99
1288,3421.00,0.99
1289,3388.00,1.00
1290,3362.00,1.00
1291,3361.00,0.99
1292,3347.00,0.99
1293,3318.00,0.99
1294,3313.00,1.00
1295,3307.00,1.00
1296,3311.00,1.00
1297,3293.00,0.99
1298,3308.00,0.99
1299,3315.00,1.00
1300,3322.00,1.00
1301,3314.00,0.99
1302,3301.00,1.00
1303,3310.00,0.99
1304,3318.00,1.00
1305,3312.00,1.00
1306,3284.00,0.99
1307,3287.00,1.00
1308,3291.00,1.00
1309,3281.00,1.00
1310,3268.00,0.99
1311,3268.00,1.00
1312,3269.00,1.00
1313,3272.00,0.99
1314,3298.00,1.00
1315,3305.00,0.99
1316,3303.00,0.53
1317,3319.00,1.00
1318,3332.00,1.00
1319,3316.00,0.99
1320,3320.00,0.99
1321,3334.00,0.99
1322,3327.00,1.00
1323,3336.00,1.00
1324,3335.00,1.00
1325,3344.00,0.99
1326,3350.00,0.67
1327,3321.00,0.99
1328,3336.00,0.99
1329,3332.00,0.99
1330,3319.00,1.00
1331,3303.00,0.99
1332,3299.00,0.99
1333,3293.00,1.00
1334,3296.00,1.00
1335,3282.00,1.00
1336,3282.00,1.00
1337,3281.00,1.00
1338,3271.00,1.00
1339,3266.00,0.67
1340,3257.00,1.00
1341,3265.00,1.00
1342,3254.00,1.00
1343,3237.00,1.00
1344,3242.00,0.53
1345,3228.00,0.99
1346,3246.00,0.99
1347,3259.00,1.00
1348,3253.00,0.99
1349,3242.00,0.99
1350,3233.00,0.99
1351,3234.00,0.99
1352,3207.00,0.00
1353,3226.00,1.00
1354,3227.00,0.98
1355,3187.00,0.00
1356,3187.00,0.00
1357,3187.00,0.00
1358,3187.00,0.00
1359,3187.00,0.00
1360,3187.00,0.00
1361,3187.00,0.00
1362,3204.00,0.98
1363,3180.00,0.00
1364,3194.00,1.00
1365,3186.00,0.99
1366,3189.00,1.00
1367,3193.00,0.96
1368,3211.00,0.99
1369,3207.00,0.99
1370,3214.00,0.96
1371,3211.00,0.98
1372,3180.00,0.01
1373,3180.00,0.01
1374,3180.00,0.01
1375,3199.00,0.99
1376,3193.00,0.95
1377,3182.00,0.99
1378,3191.00,0.95
1379,3207.00,1.00
1380,3203.00,0.99
1381,3187.00,1.00
1382,3170.00,0.99
1383,3194.00,1.00
1384,3187.00,1.00
1385,3176.00,0.99
1386,3168.00,0.99
1387,3167.00,1.00
1388,3175.00,0.99
1389,3161.00,1.00
1390,3154.00,0.99
1391,3163.00,0.99
1392,3161.00,1.00
1393,3147.00,1.00
1394,3150.00,1.00
1395,3145.00,1.00
1396,3143.00,1.00
1397,3120.00,1.00
1398,3114.00,1.00
1399,3081.00,0.76
1400,3097.00,0.99
1401,3113.00,0.99
1402,3128.00,0.99
1403,3113.00,0.99
1404,3113.00,0.91
1405,3110.00,0.99
1406,3105.00,0.99
1407,3110.00,0.99
1408,3114.00,1.00
1409,3095.00,0.99
1410,3086.00,1.00
1411,3069.00,0.99
1412,3070.00,0.99
1413,3058.00,0.99
1414,3049.00,1.00
1415,3033.00,1.00
1416,3023.00,1.00
1417,3025.00,1.00
1418,3015.00,0.99
1419,3023.00,1.00
1420,3039.00,1.00
1421,3026.00,0.99
1422,3032.00,0.99
1423,3032.00,1.00
1424,3026.00,0.99
1425,3028.00,1.00
1426,3014.00,1.00
1427,2999.00,0.99
1428,3006.00,1.00
1429,2995.00,0.69
1430,2968.00,1.00
1431,2963.00,1.00
1432,2970.00,1.00
1433,2963.00,1.00
1434,2951.00,0.99
1435,2939.00,0.98
1436,2940.00,0.99
1437,2929.00,0.04
1438,2940.00,1.00
1439,2927.00,0.00
1440,2941.00,0.99
1441,2927.00,1.00
1442,2905.00,1.00
1443,2883.00,1.00
1444,2868.00,1.00
1445,2858.00,1.00
1446,2846.00,0.99
1447,2818.00,0.99
1448,2810.00,1.00
1449,2805.00,1.00
1450,2794.00,0.99
1451,2791.00,1.00
1452,2763.00,0.99
1453,2771.00,0.99
1454,2765.00,0.99
1455,2748.00,0.99
1456,2726.00,1.00
1457,2718.00,0.99
1458,2716.00,1.00
1459,2697.00,0.99
1460,2672.00,0.99
1461,2653.00,1.00
1462,2641.00,0.99
1463,2636.00,1.00
1464,2599.00,1.00
1465,2576.00,1.00
1466,2568.00,1.00
1467,2545.00,1.00
1468,2539.00,1.00
1469,2525.00,1.00
1470,2502.00,0.00
1471,2502.00,0.00
1472,2502.00,0.00
1473,2502.00,0.00
1474,2502.00,0.00
1475,2502.00,0.00
1476,2502.00,0.00
1477,2502.00,0.00
1478,2502.00,0.00
1479,2502.00,0.00
1480,2502.00,0.00
1481,2502.00,0.00
1482,2502.00,0.00
1483,2509.00,1.00
1484,2479.00,0.99
1485,2464.00,0.00
1486,2464.00,0.00
1487,2464.00,0.00
1488,2464.00,0.00
1489,2464.00,0.00
1490,2464.00,0.00
1491,2464.00,0.00
1492,2464.00,0.00
1493,2464.00,0.00
1494,2464.00,0.00
1495,2464.00,0.01
1496,2464.00,0.00
1497,2464.00,0.00
1498,2464.00,0.01
1499,2464.00,0.01
1500,2464.00,0.00
1501,2464.00,0.00
1502,2464.00,0.01
1503,2464.00,0.01
1504,2470.00,0.93
1505,2446.00,0.00
1506,2446.00,0.00
1507,2446.00,0.00
1508,2446.00,0.00
1509,2446.00,0.00
1510,2446.00,0.00
1511,2446.00,0.00
1512,2446.00,0.00
1513,2446.00,0.00
1514,2446.00,0.00
1515,2455.00,0.97
1516,2439.00,0.00
1517,2441.00,0.93
1518,2426.00,0.98
1519,2369.00,0.00
1520,2369.00,0.00
1521,2369.00,0.00
1522,2369.00,0.00
1523,2369.00,0.00
1524,2376.00,0.94
1525,2346.00,0.99
1526,2304.00,0.98
1527,2275.00,0.00
1528,2275.00,0.00
1529,2288.00,0.97
1530,2273.00,0.97
1531,2264.00,0.98
1532,2244.00,0.99
1533,2234.00,0.00
1534,2245.00,0.98
1535,2223.00,0.00
1536,2228.00,0.99
1537,2191.00,0.98
1538,2185.00,0.98
1539,2173.00,0.99
1540,2160.00,0.99
1541,2155.00,0.99
1542,2151.00,1.00
1543,2136.00,1.00
1544,2126.00,0.99
1545,2126.00,1.00
1546,2131.00,0.99
1547,2126.00,0.50
1548,2115.00,1.00
1549,2103.00,1.00
1550,2095.00,0.99
1551,2097.00,1.00
1552,2081.00,0.99
1553,2066.00,0.00
1554,2066.00,0.00
1555,2066.00,0.00
1556,2070.00,0.99
1557,2065.00,0.99
1558,2060.00,1.00
1559,2054.00,0.99
1560,2034.00,1.00
1561,2027.00,1.00
1562,2028.00,1.00
1563,2031.00,1.00
1564,2023.00,1.00
1565,1999.00,1.00
1566,1985.00,1.00
1567,1984.00,1.00
1568,1996.00,1.00
1569,1991.00,1.00
1570,1989.00,0.99
1571,1986.00,1.00
1572,1951.00,1.00
1573,1938.00,0.99
1574,1927.00,0.00
1575,1939.00,0.99
1576,1916.00,1.00
1577,1898.00,1.00
1578,1884.00,1.00
1579,1864.00,1.00
1580,1857.00,1.00
1581,1845.00,0.73
1582,1849.00,1.00
1583,1830.00,1.00
1584,1819.00,0.99
1585,1812.00,1.00
1586,1802.00,1.00
1587,1773.00,0.98
1588,1760.00,1.00
1589,1745.00,1.00
1590,1722.00,1.00
1591,1690.00,1.00
1592,1663.00,1.00
1593,1662.00,0.78
1594,1653.00,0.99
1595,1637.00,1.00
1596,1619.00,0.96
1597,1613.00,0.97
1598,1613.00,0.98
1599,1609.00,0.99
1600,1604.00,1.00
1601,1596.00,0.98
1602,1588.00,0.99
1603,1586.00,1.00
1604,1589.00,0.60
1605,1582.00,1.00
1606,1580.00,1.00
1607,1575.00,1.00
1608,1547.00,0.99
1609,1534.00,1.00
1610,1511.00,1.00
1611,1505.00,1.00
1612,1487.00,0.99
1613,1472.00,1.00
1614,1458.00,0.99
1615,1440.00,0.90
1616,1440.00,1.00
1617,1435.00,0.99
1618,1431.00,0.99
1619,1421.00,1.00
1620,1401.00,0.99
1621,1391.00,0.98
1622,1393.00,1.00
1623,1385.00,0.99
1624,1374.00,1.00
1625,1359.00,1.00
1626,1335.00,0.00
1627,1335.00,0.00
1628,1335.00,0.00
1629,1335.00,0.01
1630,1335.00,0.01
1631,1335.00,0.01
1632,1335.00,0.01
1633,1339.00,0.72
1634,1326.00,0.98
1635,1292.00,0.77
1636,1285.00,0.74
1637,1261.00,0.97
1638,1232.00,0.03
1639,1239.00,0.85
1640,1212.00,0.86
1641,1193.00,0.01
1642,1193.00,0.01
1643,1193.00,0.01
1644,1193.00,0.01
1645,1193.00,0.01
1646,1193.00,0.01
1647,1193.00,0.01
1648,1193.00,0.01
1649,1193.00,0.01
1650,1203.00,0.83
1651,1204.00,0.83
1652,1197.00,0.00
1653,1197.00,0.00
1654,1197.00,0.00
1655,1197.00,0.00
1656,1197.00,0.00
1657,1197.00,0.00
1658,1206.00,0.93
1659,1194.00,1.00
1660,1171.00,0.89
1661,1160.00,0.00
1662,1168.00,0.86
1663,1159.00,0.00
1664,1159.00,0.00
1665,1171.00,0.99
1666,1145.00,0.00
1667,1145.00,0.00
1668,1153.00,0.99
1669,1121.00,0.00
1670,1121.00,0.01
1671,1128.00,0.95
1672,1135.00,0.95
1673,1123.00,0.00
1674,1123.00,0.00
1675,1125.00,0.99
1676,1111.00,0.99
1677,1086.00,0.00
1678,1086.00,0.00
1679,1086.00,0.00
1680,1086.00,0.00
1681,1086.00,0.00
1682,1099.00,0.95
1683,1103.00,0.98
1684,1110.00,0.98
1685,1107.00,0.97
1686,1103.00,0.99
1687,1097.00,0.99
1688,1102.00,1.00
1689,1103.00,0.99
1690,1104.00,0.99
1691,1100.00,1.00
1692,1098.00,0.99
1693,1097.00,0.99
1694,1102.00,0.99
1695,1104.00,1.00
1696,1100.00,0.99
1697,1099.00,1.00
1698,1105.00,1.00
1699,1108.00,0.99
1700,1108.00,0.99
1701,1111.00,0.99
1702,1111.00,1.00
1703,1116.00,1.00
1704,1115.00,0.98
1705,1109.00,0.99
1706,1105.00,1.00
1707,1113.00,1.00
1708,1113.00,1.00
1709,1111.00,0.99
1710,1112.00,0.99
1711,1111.00,1.00
1712,1103.00,1.00
1713,1102.00,0.99
1714,1104.00,1.00
1715,1105.00,1.00
1716,1099.00,1.00
1717,1101.00,0.99
1718,1101.00,1.00
1719,1095.00,1.00
1720,1089.00,0.99
1721,1090.00,1.00
1722,1088.00,1.00
1723,1090.00,1.00
1724,1090.00,1.00
1725,1084.00,0.99
1726,1083.00,1.00
1727,1086.00,1.00
1728,1088.00,1.00
1729,1090.00,1.00
1730,1096.00,0.99
1731,1108.00,1.00
1732,1101.00,1.00
1733,1101.00,1.00
1734,1118.00,1.00
1735,1124.00,0.99
1736,1122.00,0.99
1737,1130.00,1.00
1738,1127.00,0.99
1739,1132.00,1.00
1740,1135.00,0.99
1741,1132.00,1.00
1742,1133.00,1.00
1743,1131.00,0.99
1744,1134.00,0.99
1745,1132.00,1.00
1746,1133.00,1.00
1747,1137.00,1.00
1748,1136.00,1.00
1749,1134.00,0.99
1750,1132.00,0.99
1751,1122.00,0.99
1752,1119.00,0.99
1753,1119.00,1.00
1754,1107.00,0.99
1755,1101.00,1.00
1756,1103.00,1.00
1757,1106.00,0.99
1758,1091.00,0.99
1759,1080.00,1.00
1760,1084.00,1.00
1761,1088.00,1.00
1762,1087.00,1.00
1763,1097.00,1.00
1764,1102.00,1.00
1765,1095.00,1.00
1766,1094.00,1.00
1767,1083.00,1.00
1768,1073.00,0.99
1769,1067.00,0.99
1770,1063.00,1.00
1771,1060.00,0.99
1772,1058.00,0.99
1773,1044.00,0.99
1774,1044.00,1.00
1775,1042.00,0.99
1776,1032.00,1.00
1777,1042.00,1.00
1778,1042.00,1.00
1779,1046.00,1.00
1780,1057.00,1.00
1781,1065.00,1.00
1782,1066.00,1.00
1783,1056.00,1.00
1784,1051.00,1.00
1785,1052.00,0.99
1786,1043.00,1.00
1787,1053.00,1.00
1788,1054.00,1.00
1789,1057.00,1.00
1790,1064.00,0.99
1791,1069.00,1.00
1792,1074.00,0.99
1793,1078.00,1.00
1794,1081.00,0.99
1795,1088.00,1.00
1796,1086.00,0.99
1797,1094.00,0.99
1798,1095.00,0.99
1799,1090.00,1.00
1800,1093.00,1.00
1801,1091.00,0.99
1802,1099.00,1.00
1803,1088.00,1.00
1804,1090.00,1.00
1805,1092.00,1.00
1806,1091.00,1.00
1807,1087.00,0.99
1808,1088.00,1.00
1809,1084.00,0.99
1810,1092.00,0.99
1811,1097.00,1.00
1812,1102.00,0.99
1813,1102.00,0.99
1814,1112.00,1.00
1815,1115.00,1.00
1816,1113.00,1.00
1817,1106.00,1.00
1818,1103.00,1.00
1819,1113.00,0.99
1820,1107.00,1.00
1821,1099.00,1.00
1822,1097.00,1.00
1823,1099.00,1.00
1824,1099.00,1.00
1825,1094.00,1.00
1826,1093.00,1.00
1827,1093.00,0.99
1828,1089.00,1.00
1829,1091.00,1.00
1830,1098.00,1.00
1831,1102.00,0.99
1832,1097.00,0.99
1833,1095.00,0.99
1834,1095.00,1.00
1835,1088.00,0.99
1836,1088.00,1.00
1837,1087.00,1.00
1838,1078.00,1.00
1839,1078.00,1.00
1840,1082.00,1.00
1841,1080.00,0.99
1842,1082.00,1.00
1843,1085.00,1.00
1844,1082.00,1.00
1845,1085.00,1.00
1846,1088.00,1.00
1847,1088.00,1.00
1848,1080.00,0.99
1849,1085.00,1.00
1850,1086.00,1.00
1851,1083.00,1.00
1852,1087.00,0.99
1853,1083.00,1.00
1854,1090.00,0.99
1855,1090.00,1.00
1856,1089.00,0.99
1857,1092.00,1.00
1858,1090.00,1.00
1859,1096.00,0.99
1860,1086.00,1.00
1861,1089.00,0.99
1862,1087.00,1.00
1863,1086.00,1.00
1864,1089.00,1.00
1865,1086.00,0.99
1866,1087.00,0.99
1867,1098.00,1.00
1868,1103.00,0.99
1869,1113.00,0.99
1870,1114.00,1.00
1871,1115.00,1.00
1872,1112.00,1.00
1873,1111.00,1.00
1874,1116.00,1.00
1875,1113.00,0.99
1876,1112.00,1.00
1877,1119.00,1.00
1878,1117.00,1.00
1879,1109.00,1.00
1880,1107.00,1.00
1881,1091.00,0.99
1882,1087.00,1.00
1883,1086.00,1.00
1884,1071.00,0.99
1885,1068.00,0.99
1886,1077.00,0.99
1887,1068.00,1.00
1888,1078.00,0.99
1889,1078.00,1.00
1890,1077.00,1.00
1891,1075.00,0.99
1892,1067.00,1.00
1893,1069.00,1.00
1894,1067.00,1.00
1895,1073.00,1.00
1896,1066.00,0.99
1897,1057.00,0.99
1898,1053.00,1.00
1899,1045.00,1.00
1900,1038.00,1.00
1901,1036.00,1.00
1902,1033.00,1.00
1903,1028.00,0.99
1904,1030.00,1.00
1905,1029.00,1.00
1906,1026.00,0.99
1907,1028.00,1.00
1908,1033.00,1.00
1909,1044.00,1.00
1910,1039.00,1.00
1911,1031.00,0.99
1912,1023.00,0.99
1913,1019.00,0.99
1914,1017.00,1.00
1915,1019.00,1.00
1916,1028.00,1.00
1917,1032.00,1.00
1918,1033.00,1.00
1919,1032.00,0.99
1920,1033.00,0.99
1921,1039.00,1.00
1922,1040.00,1.00
1923,1044.00,0.99
1924,1045.00,1.00
1925,1057.00,1.00
1926,1062.00,1.00
1927,1052.00,1.00
1928,1056.00,1.00
1929,1043.00,1.00
1930,1026.00,1.00
1931,1025.00,1.00
1932,1031.00,1.00
1933,1032.00,0.99
1934,1027.00,1.00
1935,1027.00,1.00
1936,1032.00,0.99
1937,1023.00,1.00
1938,1026.00,1.00
1939,1035.00,1.00
1940,1025.00,1.00
1941,1016.00,0.99
1942,1022.00,1.00
1943,1016.00,0.99
1944,1019.00,1.00
1945,1012.00,1.00
1946,1016.00,1.00
1947,1008.00,1.00
1948,1019.00,1.00
1949,1017.00,1.00
1950,1017.00,0.99
1951,1020.00,1.00
1952,1013.00,1.00
1953,1010.00,1.00
1954,1007.00,1.00
1955,1004.00,1.00
1956,1003.00,1.00
1957,1012.00,1.00
1958,1013.00,1.00
1959,1012.00,1.00
1960,1014.00,1.00
1961,1015.00,0.99
1962,1018.00,0.99
1963,1022.00,1.00
1964,1014.00,1.00
1965,1016.00,1.00
1966,1012.00,1.00
1967,1019.00,1.00
1968,1014.00,0.99
1969,1009.00,0.99
1970,1017.00,1.00
1971,1027.00,1.00
1972,1027.00,1.00
1973,1028.00,0.99
1974,1025.00,1.00
1975,1019.00,1.00
1976,1015.00,1.00
1977,1018.00,0.99
1978,1016.00,0.99
1979,1009.00,0.99
1980,1012.00,1.00
1981,1017.00,0.99
1982,1016.00,1.00
1983,1023.00,0.99
1984,1025.00,1.00
1985,1031.00,1.00
1986,1032.00,1.00
1987,1039.00,0.99
1988,1047.00,1.00
1989,1048.00,1.00
1990,1055.00,0.99
1991,1058.00,1.00
1992,1049.00,1.00
1993,1049.00,0.99
1994,1054.00,1.00
1995,1047.00,1.00
1996,1049.00,1.00
1997,1045.00,1.00
1998,1051.00,1.00
1999,1055.00,1.00
2000,1056.00,0.99
2001,1056.00,0.99
2002,1054.00,0.99
2003,1059.00,1.00
2004,1051.00,1.00
2005,1055.00,0.99
2006,1058.00,1.00
2007,1051.00,1.00
2008,1051.00,1.00
2009,1056.00,1.00
2010,1055.00,1.00
2011,1055.00,1.00
2012,1067.00,1.00
2013,1075.00,1.00
2014,1076.00,1.00
2015,1080.00,1.00
2016,1080.00,1.00
2017,1073.00,0.99
2018,1072.00,1.00
2019,1064.00,0.99
2020,1066.00,0.99
2021,1065.00,1.00
2022,1066.00,1.00
2023,1059.00,0.99
2024,1061.00,0.99
2025,1064.00,0.99
2026,1061.00,1.00
2027,1059.00,1.00
2028,1070.00,0.99
2029,1072.00,0.99
2030,1075.00,1.00
2031,1084.00,1.00
2032,1085.00,0.99
2033,1085.00,0.99
2034,1090.00,1.00
2035,1089.00,1.00
2036,1084.00,0.98
2037,1088.00,0.99
2038,1079.00,1.00
2039,1076.00,0.99
2040,1073.00,1.00
2041,1069.00,1.00
2042,1082.00,1.00
2043,1082.00,0.99
2044,1083.00,0.99
2045,1084.00,1.00
2046,1082.00,1.00
2047,1083.00,0.99
2048,1079.00,1.00
2049,1086.00,0.99
2050,1096.00,0.99
2051,1108.00,0.99
2052,1116.00,1.00
2053,1114.00,0.99
2054,1119.00,0.98
2055,1121.00,0.99
2056,1117.00,1.00
2057,1111.00,1.00
2058,1108.00,0.99
2059,1105.00,1.00
2060,1111.00,0.99
2061,1116.00,0.99
2062,1119.00,0.99
2063,1116.00,0.99
2064,1112.00,0.99
2065,1113.00,0.99
2066,1116.00,0.99
2067,1112.00,1.00
2068,1113.00,1.00
2069,1116.00,1.00
2070,1119.00,1.00
2071,1119.00,1.00
2072,1116.00,1.00
2073,1114.00,1.00
2074,1114.00,0.99
2075,1109.00,1.00
2076,1110.00,1.00
2077,1107.00,0.99
2078,1106.00,0.99
2079,1113.00,0.99
2080,1113.00,1.00
2081,1105.00,1.00
2082,1108.00,1.00
2083,1100.00,1.00
2084,1105.00,1.00
2085,1098.00,0.99
2086,1095.00,0.99
2087,1099.00,0.99
2088,1101.00,1.00
2089,1100.00,0.99
2090,1110.00,1.00
2091,1113.00,1.00
2092,1100.00,1.00
2093,1104.00,0.99
2094,1100.00,0.99
2095,1097.00,1.00
2096,1098.00,1.00
2097,1096.00,1.00
2098,1085.00,0.99
2099,1090.00,1.00
2100,1092.00,1.00
2101,1098.00,0.99
2102,1107.00,1.00
2103,1107.00,0.99
2104,1108.00,0.99
2105,1106.00,1.00
2106,1103.00,1.00
2107,1097.00,0.99
2108,1097.00,1.00
2109,1096.00,0.99
2110,1088.00,1.00
2111,1092.00,0.99
2112,1091.00,1.00
2113,1096.00,1.00
2114,1113.00,0.99
2115,1114.00,1.00
2116,1120.00,0.99
2117,1119.00,1.00
2118,1118.00,0.99
2119,1120.00,1.00
2120,1115.00,1.00
2121,1106.00,1.00
2122,1105.00,0.99
2123,1115.00,1.00
2124,1117.00,0.99
2125,1127.00,1.00
2126,1135.00,1.00
2127,1129.00,0.99
2128,1140.00,0.99
2129,1141.00,0.99
2130,1135.00,1.00
2131,1129.00,1.00
2132,1130.00,0.99
2133,1124.00,1.00
2134,1120.00,1.00
2135,1116.00,1.00
2136,1113.00,1.00
2137,1105.00,1.00
2138,1111.00,0.99
2139,1111.00,0.99
2140,1107.00,1.00
2141,1106.00,1.00
2142,1117.00,0.99
2143,1114.00,1.00
2144,1113.00,1.00
2145,1115.00,0.99
2146,1114.00,1.00
2147,1124.00,1.00
2148,1122.00,1.00
2149,1116.00,0.99
2150,1120.00,0.99
2151,1123.00,1.00
2152,1124.00,0.99
2153,1116.00,0.99
2154,1118.00,0.99
2155,1116.00,1.00
2156,1117.00,0.99
2157,1118.00,0.99
2158,1120.00,0.99
2159,1120.00,1.00
2160,1122.00,0.99
2161,1124.00,1.00
2162,1119.00,1.00
2163,1110.00,1.00
2164,1114.00,1.00
2165,1116.00,1.00
2166,1115.00,1.00
2167,1108.00,0.99
2168,1101.00,1.00
2169,1111.00,0.99
2170,1109.00,0.99
2171,1120.00,0.99
2172,1129.00,0.99
2173,1136.00,0.99
2174,1127.00,0.98
2175,1127.00,1.00
2176,1131.00,1.00
2177,1129.00,1.00
2178,1134.00,1.00
2179,1136.00,0.99
2180,1150.00,0.99
2181,1148.00,1.00
2182,1148.00,1.00
2183,1148.00,1.00
2184,1145.00,1.00
2185,1149.00,1.00
2186,1156.00,1.00
2187,1154.00,0.99
2188,1156.00,1.00
2189,1154.00,1.00
2190,1157.00,1.00
2191,1155.00,0.99
2192,1149.00,1.00
2193,1150.00,1.00
2194,1151.00,0.99
2195,1152.00,1.00
2196,1164.00,1.00
2197,1160.00,0.00
2198,1166.00,0.99
2199,1167.00,0.98
2200,1160.00,1.00
2201,1157.00,0.99
2202,1142.00,1.00
2203,1138.00,1.00
2204,1140.00,1.00
2205,1131.00,0.99
2206,1126.00,1.00
2207,1128.00,1.00
2208,1138.00,0.99
2209,1138.00,0.99
2210,1133.00,1.00
2211,1127.00,1.00
2212,1128.00,0.99
2213,1124.00,0.99
2214,1127.00,0.99
2215,1124.00,0.99
2216,1119.00,1.00
2217,1124.00,1.00
2218,1126.00,1.00
2219,1124.00,0.99
2220,1123.00,1.00
2221,1122.00,1.00
2222,1128.00,0.99
2223,1136.00,0.99
2224,1141.00,1.00
2225,1142.00,0.99
2226,1146.00,1.00
2227,1156.00,1.00
2228,1156.00,0.98
2229,1158.00,0.99
2230,1156.00,0.99
2231,1154.00,1.00
2232,1154.00,1.00
2233,1150.00,1.00
2234,1156.00,0.99
2235,1149.00,1.00
2236,1157.00,0.99
2237,1164.00,1.00
2238,1160.00,1.00
2239,1147.00,1.00
2240,1140.00,1.00
2241,1131.00,1.00
2242,1134.00,1.00
2243,1137.00,1.00
2244,1138.00,1.00
2245,1145.00,1.00
2246,1157.00,1.00
2247,1151.00,1.00
2248,1160.00,1.00
2249,1158.00,0.99
2250,1148.00,1.00
2251,1155.00,1.00
2252,1149.00,1.00
2253,1148.00,1.00
2254,1154.00,1.00
2255,1161.00,0.99
2256,1165.00,0.99
2257,1167.00,1.00
2258,1165.00,1.00
2259,1163.00,1.00
2260,1165.00,1.00
2261,1167.00,0.99
2262,1154.00,0.99
2263,1147.00,1.00
2264,1138.00,1.00
2265,1126.00,1.00
2266,1122.00,1.00
2267,1122.00,1.00
2268,1115.00,1.00
2269,1126.00,1.00
2270,1125.00,0.98
2271,1124.00,0.99
2272,1120.00,1.00
2273,1124.00,1.00
2274,1124.00,1.00
2275,1123.00,1.00
2276,1118.00,1.00
2277,1122.00,1.00
2278,1129.00,0.99
2279,1125.00,0.99
2280,1116.00,1.00
2281,1120.00,1.00
2282,1120.00,1.00
2283,1126.00,1.00
2284,1136.00,1.00
2285,1135.00,0.99
2286,1136.00,1.00
2287,1139.00,1.00
2288,1145.00,1.00
2289,1135.00,0.99
2290,1134.00,0.99
2291,1134.00,0.99
2292,1132.00,1.00
2293,1126.00,1.00
2294,1126.00,1.00
2295,1121.00,0.99
2296,1116.00,0.99
2297,1109.00,0.99
2298,1109.00,1.00
2299,1103.00,1.00
2300,1096.00,0.99
2301,1099.00,1.00
2302,1102.00,0.99
2303,1107.00,1.00
2304,1108.00,0.99
2305,1111.00,1.00
2306,1113.00,1.00
2307,1119.00,1.00
2308,1120.00,0.99
2309,1111.00,1.00
2310,1111.00,0.99
2311,1114.00,0.99
2312,1106.00,1.00
2313,1097.00,1.00
2314,1103.00,1.00
2315,1091.00,1.00
2316,1093.00,1.00
2317,1091.00,1.00
2318,1101.00,1.00
2319,1104.00,1.00
2320,1104.00,0.99
2321,1101.00,1.00
2322,1086.00,0.99
2323,1076.00,1.00
2324,1076.00,0.98
2325,1092.00,1.00
2326,1095.00,1.00
2327,1090.00,1.00
2328,1085.00,1.00
2329,1086.00,0.99
2330,1091.00,1.00
2331,1069.00,1.00
2332,1064.00,1.00
2333,1069.00,1.00
2334,1071.00,1.00
2335,1073.00,1.00
2336,1066.00,0.99
2337,1056.00,1.00
2338,1069.00,1.00
2339,1075.00,1.00
2340,1078.00,1.00
2341,1077.00,1.00
2342,1080.00,0.99
2343,1071.00,0.99
2344,1076.00,0.99
2345,1070.00,0.98
2346,1066.00,1.00
2347,1058.00,0.99
2348,1055.00,0.99
2349,1063.00,0.99
2350,1060.00,0.99
2351,1056.00,1.00
2352,1061.00,0.99
2353,1067.00,1.00
2354,1067.00,1.00
2355,1073.00,1.00
2356,1072.00,0.99
2357,1071.00,0.99
2358,1066.00,1.00
2359,1063.00,1.00
2360,1071.00,0.99
2361,1067.00,0.99
2362,1065.00,1.00
2363,1071.00,0.99
2364,1073.00,0.99
2365,1087.00,0.99
2366,1089.00,0.99
2367,1080.00,1.00
2368,1090.00,0.99
2369,1093.00,1.00
2370,1102.00,1.00
2371,1103.00,0.99
2372,1095.00,0.99
2373,1092.00,0.99
2374,1098.00,0.99
2375,1098.00,0.98
2376,1099.00,1.00
2377,1089.00,1.00
2378,1090.00,0.99
2379,1105.00,0.99
2380,1105.00,1.00
2381,1112.00,0.99
2382,1119.00,1.00
2383,1116.00,0.99
2384,1110.00,0.99
2385,1117.00,1.00
2386,1111.00,1.00
2387,1104.00,1.00
2388,1108.00,0.99
2389,1123.00,0.99
2390,1126.00,1.00
2391,1129.00,0.99
2392,1136.00,1.00
2393,1134.00,0.99
2394,1136.00,0.99
2395,1137.00,1.00
2396,1136.00,1.00
2397,1139.00,1.00
2398,1136.00,0.99
2399,1141.00,1.00
2400,1150.00,1.00
2401,1145.00,0.99
2402,1161.00,0.99
2403,1161.00,0.99
2404,1151.00,1.00
2405,1159.00,1.00
2406,1165.00,1.00
2407,1161.00,1.00
2408,1160.00,0.99
2409,1164.00,0.99
2410,1162.00,1.00
2411,1166.00,0.99
2412,1169.00,1.00
2413,1181.00,0.99
2414,1183.00,1.00
2415,1180.00,0.99
2416,1183.00,0.99
2417,1183.00,0.99
2418,1192.00,0.99
2419,1188.00,1.00
2420,1191.00,0.98
2421,1193.00,0.99
2422,1194.00,1.00
2423,1193.00,1.00
2424,1190.00,1.00
2425,1188.00,0.98
2426,1184.00,1.00
2427,1177.00,0.99
2428,1171.00,0.99
